300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
606 3rd Ave San Diego CA 92101,0.3 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,755 sq. ft,$1720
606 3rd Ave San Diego CA 92101,0.3 Miles - Walk Score: 97,2 Bedroom,1 Bathroom,1125 sq. ft,$2365
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1480 Broadway San Diego CA 92101,0.3 Miles - Walk Score: 91,1 Bedroom,1 Bathroom,980 sq. ft,$2000
525 11th 1211 San Diego CA 92101,0.4 Miles - Walk Score: 95,2 Bedroom,2 Bathroom,966 sq. ft,$2650
702 Ash St San Diego CA 92101,0.4 Miles - Walk Score: 95,1 Bedroom,1 Bathroom,725 sq. ft,$1395
702 Ash St San Diego CA 92101,0.4 Miles - Walk Score: 95,1 Bedroom,1 Bathroom,664 sq. ft,$1550
1330 Market St San Diego CA 92101,0.4 Miles - Walk Score: 94,Studio,1 Bathroom,570 sq. ft,$1720
1330 Market St San Diego CA 92101,0.4 Miles - Walk Score: 94,Studio,1 Bathroom,536 sq. ft,$1820
877 Island Ave San Diego CA 92101,0.4 Miles - Walk Score: 96,Studio,1 Bathroom,1300 sq. ft,$2900
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,2 Bedroom,1 Bathroom,1069 sq. ft,$2355
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,2 Bedroom,1 Bathroom,861 sq. ft,$2010
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,1 Bedroom,1 Bathroom,683 sq. ft,$1795
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,1 Bedroom,1 Bathroom,772 sq. ft,$1850
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,2 Bedroom,2 Bathroom,1082 sq. ft,$2390
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,1 Bedroom,1 Bathroom,728 sq. ft,$1770
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,1 Bedroom,1 Bathroom,826 sq. ft,$1865
699 14th St San Diego CA 92101,0.4 Miles - Walk Score: 89,1 Bedroom,1 Bathroom,842 sq. ft,$2169
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
